character_id,full_name,alternate_name,name,url,attributes,description
727,Shanks,シャンクス,Shanks,https://myanimelist.net/character/727/Shanks,"[{""name"": ""Age"", ""value"": ""37; 39""}, {""name"": ""Birthday"", ""value"": ""March 9""}, {""name"": ""Affiliations"", ""value"": ""Red Hair Pirates; Yonko;  Roger Pirates (former)""}, {""name"": ""Bounty"", ""value"": ""4,048,900,000""}]","Red-Haired Shanks is a legendary and powerful pirate in the Grand Line, being the captain of the Red Haired Pirate Crew and one of the Four Emperors in the second half of the grand line. Furthermore, he is Monkey D. Luffy's childhood hero and a former member of Gol D. Roger's Crew. Overall, he is greatly respected by most of the characters, despite having a ""soft"" and friendly nature and never appearing in actual combat until he started a fight with Whitebeard. As a whole, he does not make many appearances in the series, although he appears in a majority of the opening or closing themes of the anime. Shanks always wears a long black cape over his shoulders and until he met Luffy, wore a straw hat that he had worn for many years beforehand. He always wears trousers that are cut below the knee as well as a pair of sandals. The most striking thing about Shanks is the color of his red hair, of which his nick-name ""Red Haired Shanks"" comes from. He also has three scars across his left eye, which were given to him by Blackbeard a long time ago. He has a missing left arm, that he had lost when he saved Luffy from a Sea King. Shanks and his crew are almost always seen partying and drinking alcoholic beverages whenever they make an appearance as the Captain's favorite pastimes are attending and hosting parties and banquets. According to Oda, Shanks is the one character that resembles himself the most out of all the One Piece characters, because of his fun-loving partying nature."
1541,Enel,エネル,Enel,https://myanimelist.net/character/1541/Enel,"[{""name"": ""Birthdate"", ""value"": ""May 6, Taurus""}, {""name"": ""Blood Type"", ""value"": ""A""}, {""name"": ""Affiliation"", ""value"": ""Enel's Warriors""}, {""name"": ""Position"", ""value"": ""God of Skypiea""}, {""name"": ""Devil Fruit"", ""value"": ""Goro Goro no Mi (Rumble Rumble Fruit)""}, {""name"": ""Type"", ""value"": ""Logia""}]","Enel thinks of himself as an invincible god - quite literally. He believes that he is a divine and immortal being, with the authority to do, take or destroy whatever he pleases. As the result, he appears fearless, childish, and without a care in the world. His lifestyle is relaxed and hedonistic, and when not attending to his godly duties of smiting the natives of Skypeia, he spends his time sleeping or eating (Enel's favourite fruit is apples) in his residence, being waited on hand and foot by beautiful women. This attitude carries over to his battles, where he's hardly serious and barely annoyed - instead he's relaxed, and enjoys himself by effortlessly absorbing attacks, and humiliating his opponents. In his fight against Kamakiri, he even went to sleep in the middle of the fight, in order to prove his immortality. Enel holds no regard for other's lives except his own, and has no moral qualms about killing thousands- instead he sees it as his godly duty, and laughs as he sends Skypeia to its doom. He is in short completely insane, which was more or less undeniable when he sets off for the moon, which he believes to be the home of God (himself). Before Luffy showed up, his fruit power and mantra ability made his God complex completely legitimate. Once Luffy began gaining the upper hand in the battle he incapacitated him, in order to remove him as a threat, and reclaim his status as ""invincible"" - and from this point acts somewhat cowardly, trying his best to avoid another confrontation with Luffy. Enel appears to posses a vast knowledge of mechanics and technology, as well. He personally designed his flying ark, Maxim, and knows its inner workings inside and out; if any damage is done to the inside, he is able to repair it (assuming it's repairable). He was even able to design a stormcloud production system (known as Deathpiea), an electrical power system, and a Jet Dial failsafe for the ark, in the event that the main engines are damaged."
2064,Mihawk Dracule,ジュラキュール・ミホーク,"Dracule, Mihawk",https://myanimelist.net/character/2064/Mihawk_Dracule,"[{""name"": ""Age"", ""value"": ""41; 43""}, {""name"": ""Birthday"", ""value"": ""March 9""}, {""name"": ""Height"", ""value"": ""198cm (6'6\"")""}, {""name"": ""Affiliation"", ""value"": ""Shichibukai""}]","Bounty: 3,590,000,000 Mihawk is said to be the strongest swordsman in the One Piece world, and he is commented as being a monster superior to monsters. Because of his status and power, defeating him is Roronoa Zoro's ultimate goal. Mihawk is so strong, in fact, he is accused by some characters (and fans) of having the power of a Devil Fruit; however, nothing has stated anything but that his abilities simply come from pure skill and power. He wields the Black Sword Yoru, the strongest sword in the world. It's an ornately decorated, man-sized (6 feet) sword shaped like a cross with a shiny black blade, curved at the end. It also seems to generate otherworldly purple streaks as it slices, as seen when he cut down Zoro and when he split Don Krieg's ship in half. He can tear pirate ships apart with a single, unseen slash of his sword, blocking bullets with a simple turn of his sword, and he can easily defend against even legendary swords with a small, inch-long knife concealed in the cross he wears around his neck. In appearance, Mihawk wears very decorative, ornate, black-and-red clothing. His most identifiable clothing would be his wide-rimmed hat adorned with a large piece of fluff, a long, black cloak, and his cross necklace and sword. He is easily compared to the real-life pirate Bartholomew Roberts, AKA Black Bart, who also donned a crimson overcoat, a wide brimmed hat with a red feather, and a diamond cross attached to a gold chain around his neck. Mihawk travels around in a coffin-shaped raft with two green-flamed candles, a single black sail, and a single seat. The fact that he can traverse across the unforgiving oceans, as well as the Grand Line itself, in such a meager craft is yet another testament to his abilities. (Source: Wikipedia)"
2072,Ace Portgas D.,ポートガス・D・エース,"Portgas D., Ace",https://myanimelist.net/character/2072/Ace_Portgas_D,,"One of the most obvious features on Ace is his tattoos. Ace's back tattoo is left intact in the English version of the dub despite 4Kids' previous edits to crosses. At the same time Ace also promotes his tattoo to Luffy, something which is truly considered odd by 4Kids standards. Ace has a tattoo on his back of the Whitebeard symbol; a skull with a white mustache and a manji behind it. To avoid confusion between the two symbols and avoid slander for being a nazi, this was changed to crossbones in the shape of a ""cross"" in the anime, as well as in the most recent chapter of the manga. Ace has another tattoo on his left arm by the shoulder: it reads ""ASCE"" with the ""S"" (apparently a mistake on the part of the tattoo artist, or, alternatively, the symbol that appeared on the flag of his old crew  though it may also serves as a symbol of his other deceased sworn brother Sabo crossed out. In the English version of the anime, Ace's shoulder tattoo signifying his name is edited out, as he is referred to there as ""Portgaz D. Trace."" He appears in One Piece Grand Adventure, once again without the tattoo on his arm. Ace travels around the Grand Line on his boat which is constructed so his Mera Mera no Mi fuels the engine on the rear end allowing it to move. Currently, Ace is one of the two known pirates to ever escape arrest by the Marine captain Smoker, the other escapee being Ace's younger brother Luffy. Ace and Smoker fought to a standstill in Alabasta. He left Fuusha Village three years before Luffy, and he is a loyal crewman and commands the Second Division of Whitebeard, his captain. In appearance, the two brothers are obviously related, despite the fact that Ace is more muscular than the rather lanky Luffy. He also sports rather childish freckles. He is apparently narcoleptic (a trait common amongst Ace's family) and therefore falls asleep on random occasions, making people wonder if he has dropped dead. As far as personality goes, Ace is much more intelligent, polite, and generally more bearable than his younger brother, which prompts the Straw Hat crew to question whether he is truly related to their bumbling captain. However, the brothers themselves are very close, Ace portraying typical good-big-brother behaviors such as asking the crew to keep an eye on his little brother. It is revealed that Ace had a bounty of 550,000,000 in the One Piece Ten exhibition. It is later revealed that Ace is not biologically related to Luffy at all, but is in fact the son of Gol D. Roger and Portgas D. Rouge. Ace took his mothers surname as a thanks for trading her own life while giving birth to him. Ace also hates his father for ""abandoning"" his mother. (Source: Wikipedia)"
2519,Kuro,クロ,Kuro,https://myanimelist.net/character/2519/Kuro,,"Kuro is the former Captain of the Black Cat Pirates. He is known as ""Kuro of the Thousand Plans"" for his elaborate plans that virtually never fail. Thusly, he earns the title of the second most intelligent person in the East Blue behind Ben Beckman.  He has super-human speed with which to deliver his attacks. His skill is such that at full speed he is only able to be seen as a vague blur or by the damage his attacks cause. He primarily uses a special attack called Shakushi (Death Scoop/Death Ladle), that allows him to sweep a large area, killing anything his claws connect with at random, including his own crew. The technique travels roughly the same speed as CP9's Soru ability. The difference is that when Kuro uses that technique, he cannot see what he is attacking, whereas CP9 have mastered this ability and therefore can. (Source: Wikipedia)"
2748,Bellamy,ベラミー,Bellamy,https://myanimelist.net/character/2748/Bellamy,,"Bellamy ""The Hyena""  is the captain of the crew and has a 55,000,000 Beli bounty. Bellamy earned his nickname from his trademark grin and his reputation for scavenging riches from other pirates, much like a hyena scavenges its food. Bellamy's character is one that is arrogant, violent and vain, but significantly humbled when facing more powerful foes, as he revealed to Donquixote Doflamingo that he only engages in fights that he knows he can win. This later led to his defeat by Monkey D. Luffy, whom Bellamy thought was weak. Bellamy and his pirate crew play a significant role in the Jaya Arc of the series. After the end of the Skypiea arc, the true leader of the Bellamy Pirates, Donquixote Doflamingo travels to Jaya to kick Bellamy out of his crew and forces Sarquiss to attack and apparently kill him ""as a lesson,"" for disgracing his flag. Reappears in Dressrosa during Luffys time at the Coloseum to confront him and tell him he won't laugh at him anymore."
2749,Crocodile,クロコダイル,Crocodile,https://myanimelist.net/character/2749/Crocodile,"[{""name"": ""Age"", ""value"": ""44; 46""}, {""name"": ""Birthday"", ""value"": ""September 5""}, {""name"": ""Bounty"", ""value"": ""1,965,000,000""}, {""name"": ""Affiliations"", ""value"": ""Baroque Works;  Shichibukai  Both former""}]","Cross Guild Crocodile is the leader of Baroque Works, a secret organization of assassins and spies, and a member of the Shichibukai. Utilizing Baroque Works, he incites rebellion in the kingdom of Alabasta in order to gain access to the Poneglyph hidden beneath the palace. He believes it will reveal the location of the weapon Pluton, which Crocodile wishes to gain control of in order to establish his military power. He is defeated by Monkey D. Luffy and stripped of his Shichibukai status by the World Government, after which he is imprisoned. Crocodile ate the fictional Devil Fruit Suna Suna no Mi (Sand Sand Fruit, スナスナの実), giving him the ability to control sand, as well as avoid damage by turning into sand. According to series creator Eiichiro Oda, Crocodile's bounty would have been more than twice it's value if he wasn't a Shichibukai (his former bounty before accepting Shichibukai status was 81,000,000)."
2750,Tashigi,たしぎ,Tashigi,https://myanimelist.net/character/2750/Tashigi,,"Sergeant Tashigi is a Naval officer serving under Commodore Smoker. She is first introduced, at the rank of Master CPO, when the Straw Hat Pirates dock in Loguetown. While adept at sword fighting, she is unusually clumsy, almost stabbing herself accidentally with her own sword on one occasion. She is also very well-versed in the famous katana of One Piece, knowing their names and origins. Tashigi wields Shigure, a Wazamono sword. Tashigi's stated goal is to remove all Meitō ,named swords with prestigious histories, from the hands of those who would use them for their own ends. After meeting Roronoa Zoro she set out to sea with Smoker, chasing after him and the rest of the Straw Hat crew. She bears a striking resemblance to Kuina, Zoro's deceased childhood friend."
2751,Newgate Edward,エドワード・ニューゲート,"Edward, Newgate",https://myanimelist.net/character/2751/Newgate_Edward,"[{""name"": ""Bounty"", ""value"": ""5,046,000,000""}]","Whitebeard is currently the strongest pirate in the world. He is said to be the pirate closest to obtaining the legendary treasure, One Piece. It is said that Whitebeard used to have numerous battles with the late Pirate King, Gol D. Roger, and was marked as his equal in the past. Whitebeard appears to have some health problems, possibly stemming from his advanced age or from his ferocious encounters with other great pirates during his earlier days. He is always surrounded by nurses and is hooked up to intravenous tubes. But despite this, he still drinks rum by (and directly from) the barrel. Even with his health issues, he is still considered the world's strongest pirate, which raises the question of how powerful he must have been in his prime. When he first appears, he receives a letter from Red-Haired Shanks on behalf of Shanks' newest crewmate Rockstar. However, before even reading the letter, Whitebeard throws it away, claiming that if Shanks wants to talk, then he should visit in person. He even asks Rockstar to tell Shanks to prepare an expensive bottle of sake when Shanks comes to visit. When Shanks finally breaks through a blockade for their meeting, he calls him ""boy"", showing his feelings for the much younger captain, compared to his own age and prestige in the ""New World"" section of the Grand Line. (Source: Wikipedia)"
2752,Kuzan,クザン,Kuzan,https://myanimelist.net/character/2752/Kuzan,,"Kuzan, better known by his former alias Aokiji, was one of the three Marine admirals. He was nominated by Sengoku for the position of fleet admiral. However, after losing the position to Akainu, he resigned from the Marines. Kuzan is a very laid back man, showing no shock or surprise from almost anything. His lack of interest and lazy justice (as he describes his motto himself) let others often believe he can not possibly be a marine of such a high ranking. However, if he deems a situation worthy, he will take action, as shown when he created a passage to another island for a few injured castaways at Long Ring Long Land. He seems to be the kindest of the three admirals, helping Tonjit at Long Ring Land to cross the ocean with the power of his Devil Fruit and even letting Nico Robin escape the Buster Call on Ohara. He seems to dislike the Shichibukai, or at least Crocodile; he said that the only reason he did not kill Luffy was that Luffy had defeated Crocodile. In contrast to his fellow admiral Sakazuki, Kuzan has a sense of honour, as he keeps his word to not attack the Straw Hats after accepting a one-on-one fight with Luffy. Kuzan's moral stance is unknown, but it is likely that he follows Moral Justice. He is disgusted by Sakazuki's brutal actions in dealing with situations (such as the Ohara Incident), calling him a fool. While he may follow Moral Justice, he does understand the position his ranking puts him in, as he does not hesitate to do what is necessary for the needs of the Marines, as shown when he freezes Jaguar D. Saul after the Ohara incident, and attacked Luffy and Whitebeard during the Marineford War. Aokiji was a faithful follower of the World Government. He always tried to obey orders but sometimes found his own ideals in opposition to his orders. Even as he followed his orders, he would sometimes exhibit a sense of mercy and honor that other World Government officials did not. Like many characters in One Piece (for example, Jaguar D. Saul and Smoker), after witnessing the senseless murder of many innocent people, Aokiji may have come to realise how low these events have sunk the World Government. His relaxed demeanour while performing the more macabre of his duties is similar to that of Borsalino, making him one of the more complicated characters in the series. Despite not really wanting the position of fleet admiral, he was even more opposed to Sakazuki getting the position, and fought his fellow admiral rather than letting him take it. After being defeated, Kuzan chose to resign from the Marines rather than stay under Akainu's command."
